,kappa,# Edges,# Nodes,Min Degree,Max Degree,Diameter,Concentrated
6541,3.140259488039561,1620,65,42,56,2,0
6542,2.229752275115609,235,73,1,13,5,0
6543,2.6219752246332466,424,63,6,25,3,0
6544,3.9378589528548114,923,51,26,42,2,1
6545,1.126601918629257,428,72,5,20,3,0
6546,0.8948158157136743,556,61,10,26,3,0
6547,0.9020421680001882,1422,71,29,46,2,0
6548,3.0434732152532473,1476,65,40,51,2,1
6549,4.06174094598323,1717,75,31,57,2,1
6550,1.99143776973952,2736,76,67,75,2,0
6551,2.9950941795750343,379,29,24,28,2,1
6552,2.317492323613047,317,28,19,25,2,0
6553,1.334911639131052,197,35,6,18,3,0
6554,3.270650067406596,1028,64,23,40,2,1
6555,3.8047034110605322,321,30,13,27,2,0
6556,2.323650849576538,849,50,28,41,2,0
6557,2.5535777405634636,111,64,1,8,7,0
6558,1.2869936363730634,639,49,17,33,2,0
6559,1.0077457263007057,2213,100,30,55,2,0
6560,3.2023061326892788,1128,68,22,43,2,1
6561,4.445446002512443,1837,89,27,54,2,1
6562,1.0622539877105805,1838,82,32,53,2,0
6563,2.325541791276554,552,59,11,28,2,0
6564,0.5715064006854078,448,43,15,28,2,0
6565,3.173072855175168,3078,99,50,74,2,0
6566,0.663118830309374,696,45,22,40,2,0
6567,3.5563771926113277,197,40,5,17,3,0
6568,3.9453703764016885,683,53,18,34,2,1
6569,4.009751651096228,285,45,7,19,3,1
6570,1.8286636601750859,2682,84,52,76,2,0
6571,3.5086556534334448,1909,71,46,63,2,0
6572,3.2335788442293882,427,83,4,19,4,0
6573,1.8600213556623069,1764,72,39,59,2,0
6574,3.082186858745725,392,74,3,18,3,0
6575,2.20641065615977,2763,93,46,68,2,0
6576,1.4780633772610359,727,60,15,35,2,0
6577,3.7962837258252975,936,87,14,31,3,1
6578,2.384058614424987,227,38,6,16,3,0
6579,1.946675128171833,1575,93,22,45,2,0
6580,2.3616407301781024,152,34,4,14,3,0
6581,2.2095072083154843,1659,60,52,58,2,0
6582,1.4797685707552244,821,53,24,40,2,0
6583,3.3803594505565786,1626,62,45,59,2,0
6584,4.273513813619081,1171,54,36,50,2,1
6585,2.0182954315061674,3799,89,80,88,2,0
6586,1.297861390939731,150,39,2,12,4,0
6587,3.8636256135479354,627,36,34,35,2,1
6588,2.37987280177902,590,35,32,34,2,0
6589,3.491643926203106,259,61,3,16,4,1
6590,3.1800071327630177,2062,82,39,60,2,1
6591,0.756037866699026,429,76,4,19,3,0
6592,0.6197533735512883,1234,96,16,36,3,0
6593,0.6923226833648628,2019,85,35,59,2,0
6594,3.987881752516925,538,43,14,30,2,1
6595,1.057346065359181,1590,67,38,55,2,0
6596,4.060198627143427,746,46,25,39,2,0
6597,4.147506921218039,3707,88,79,87,2,0
6598,3.7391815934788966,433,59,10,23,3,0
6599,1.1165766122438057,2905,77,73,76,2,0
6600,2.2998002423800172,1147,84,19,38,2,0
6601,2.518501659207378,87,30,2,10,3,0
6602,2.0989675653617597,264,35,8,20,3,0
6603,2.3686426242281797,409,73,6,17,3,0
6604,4.294878554494906,649,100,7,22,3,1
6605,1.3232451527639348,1762,63,49,61,2,0
6606,4.392200249415668,142,25,7,15,2,1
6607,2.1507213724539342,2709,85,53,72,2,0
6608,0.9758926452928391,739,42,28,39,2,0
6609,3.080693195024918,1792,80,36,53,2,0
6610,4.3081764297066645,2917,91,54,75,2,0
6611,2.9223675945793253,310,32,12,25,2,0
6612,4.146783499140296,1853,72,40,59,2,0
6613,4.366552884928309,524,42,18,33,2,1
6614,1.412478076497953,248,83,2,13,5,0
6615,2.5318242504103625,938,68,20,37,2,0
6616,4.197301076933353,2282,76,51,67,2,1
6617,3.6028222425297827,194,46,3,14,4,0
6618,2.349720137853038,719,99,6,24,3,0
6619,1.987161367976877,781,88,7,30,3,0
6620,0.9408321578197651,517,78,6,22,3,0
6621,2.790715875299029,143,38,1,12,4,0
6622,3.248241712931409,524,36,25,33,2,1
6623,4.054607001461605,1590,69,37,54,2,1
6624,2.0281388965498004,509,40,19,29,2,0
6625,3.780445063271668,919,76,16,36,2,0
6626,3.2333379314119575,1448,93,21,45,2,0
6627,1.2404628270210036,1767,86,33,51,2,0
6628,1.1055920033965787,865,57,20,38,2,0
6629,1.9943427747487328,1122,93,13,36,3,0
6630,0.8999122380408497,772,55,18,36,2,0
6631,2.598603254175497,1030,60,26,46,2,0
6632,0.8270978875660759,2796,93,51,70,2,0
6633,2.7909262846094207,236,32,10,21,2,1
6634,1.5745840798459825,3162,90,64,77,2,0
6635,0.5370594156686672,391,56,7,19,3,0
6636,3.7400715765426225,948,92,12,31,3,1
6637,3.294422530660622,798,47,28,39,2,1
6638,1.9710589337124471,1022,52,32,46,2,0
6639,2.8279474561517643,530,40,22,30,2,0
6640,1.5568803028096374,196,66,1,13,5,0
6641,2.0099334931201844,2905,82,64,79,2,0
6642,0.8853580547412983,253,76,1,14,5,0
6643,3.301837023595896,111,27,4,13,3,1
6644,0.7055227433726214,1294,87,20,44,2,0
6645,3.036870121247605,90,51,1,9,8,0
6646,2.3778840992137598,244,42,6,20,3,0
6647,1.3886861552925214,1521,98,20,44,2,0
6648,3.1630072038350945,3499,98,62,86,2,0
6649,3.9866001405817673,1464,64,39,51,2,1
6650,3.8838101659253783,997,69,20,39,2,1
6651,1.8467044149885106,604,42,19,35,2,0
6652,3.4679071726198325,552,37,25,35,2,0
6653,1.4932875209704455,331,64,1,18,4,0
6654,3.124464170686782,629,36,34,35,2,1
6655,1.0535979836162412,453,36,20,29,2,0
6656,4.129545664722073,368,28,25,27,2,1
6657,3.8197291601637064,1687,91,27,53,2,0
6658,1.9215204580530507,1468,84,24,46,2,0
6659,3.528025296754067,923,97,10,28,3,1
6660,3.692730232620068,386,32,20,28,2,0
6661,3.3336433395000094,1471,59,43,55,2,0
6662,1.7008385680616498,937,74,16,34,2,0
6663,3.7056489649510107,1574,57,52,56,2,0
6664,1.0737359786615945,972,51,31,43,2,0
6665,4.467455814356558,1893,80,39,60,2,1
6666,3.037969321768657,1085,75,19,38,2,0
6667,2.41254685364124,1400,80,21,42,2,0
6668,3.2458695603206587,328,27,21,26,2,1
6669,0.8122788903953979,616,36,33,35,2,0
6670,3.497372600060286,1130,49,42,48,2,0
6671,1.2671394366919495,352,42,10,23,2,0
6672,1.0934494421341472,765,46,27,41,2,0
6673,0.6912507626138229,252,25,16,23,2,0
6674,1.1439258503443535,1122,57,32,47,2,0
6675,2.133523431230315,1016,73,20,37,2,0
6676,1.013841577803201,1907,71,44,60,2,0
6677,2.0775633509336617,1339,85,22,46,2,0
6678,3.2395815022202816,1121,55,33,48,2,1
6679,4.089798962801515,1731,77,28,54,2,1
6680,2.100723728406974,273,63,2,17,4,0
6681,0.7544608101035779,3474,89,71,84,2,0
6682,3.7098072599311838,3039,95,53,75,2,1
6683,4.147945574883673,2013,83,37,62,2,1
6684,2.5708146493980006,943,48,35,45,2,0
6685,4.263845637052555,1292,63,33,50,2,0
6686,4.451164867806453,345,62,5,22,3,1
6687,0.6920293517412408,522,69,9,22,3,0
6688,1.1664993081393873,1063,49,39,48,2,0
6689,1.1918645729622632,2233,80,46,64,2,0
6690,1.2100268568521049,2010,97,28,55,2,0
6691,3.2875889971075076,266,42,6,19,3,1
6692,1.03035411698556,2414,96,38,63,2,0
6693,0.632524604064649,1691,82,32,52,2,0
6694,3.5220144891472565,313,33,13,26,2,1
6695,1.1443255576607645,380,35,14,25,2,0
6696,3.968895128660596,4061,93,81,92,2,1
6697,1.4804728082356258,350,64,3,19,3,0
6698,1.1654429039590544,966,49,30,45,2,0
6699,3.197092932581571,341,30,16,29,2,0
6700,1.9218723226927037,630,57,15,31,2,0
6701,1.2596676975065226,1708,64,46,60,2,0
6702,4.231932335483435,3972,95,75,91,2,1
6703,1.44523676388234,1384,88,20,42,2,0
6704,1.6846218714275398,958,70,18,36,2,0
6705,2.9494384690610183,244,28,12,23,2,1
6706,1.9258392861513172,211,87,1,9,5,0
6707,3.533950537478105,558,55,12,28,2,0
6708,1.7077086567768966,4084,100,71,93,2,0
6709,2.08420448363919,1376,74,30,46,2,0
6710,2.4158178304889137,595,50,15,31,2,0
6711,1.9299826574603465,2335,73,58,69,2,0
6712,2.3837775442818687,721,66,12,33,2,0
6713,2.8350930725945602,268,99,1,10,6,0
6714,0.9779353262323873,819,76,12,32,3,0
6715,3.3576882008208457,655,59,10,32,2,0
6716,3.358179550352769,1084,87,13,35,3,0
6717,0.6988871086677442,299,29,17,25,2,0
6718,2.884707314818068,1142,49,43,48,2,1
6719,4.222400569750038,123,29,5,14,3,1
6720,2.3318759014208696,109,33,3,11,4,0
6721,1.0200271943792454,1378,69,31,47,2,0
6722,3.5941775658202646,1076,100,10,31,3,1
6723,2.4207705679855036,206,33,8,17,2,0
6724,3.826104444453712,933,75,14,33,2,1
6725,1.404397315131165,953,71,19,38,2,0
6726,4.320530065021236,615,46,21,35,2,1
6727,2.92351034721804,1671,81,30,50,2,1
6728,3.5170051688772355,190,68,2,11,5,0
6729,2.037764064394642,779,46,28,39,2,0
6730,0.7370765902615113,1075,48,42,47,2,0
6731,1.8664967675100463,243,27,14,22,2,0
6732,3.1609988419595725,911,65,19,37,2,0
6733,4.485263834751315,1490,61,42,55,2,1
6734,2.3849017087199007,154,29,6,15,3,0
6735,4.015317442322543,1190,60,33,49,2,1
6736,4.0075661240909906,1324,61,37,51,2,0
6737,3.350702817482923,1535,63,41,56,2,0
6738,1.5120357233127075,1053,70,20,41,2,0
6739,3.6577531873420557,979,72,19,36,2,1
6740,4.312728720680236,209,43,3,19,3,1
6741,1.7648722820572744,738,67,13,29,2,0
6742,1.2958371073996413,431,46,11,25,2,0
6743,1.7450085685456944,845,58,22,35,2,0
6744,2.6604120769553474,563,48,17,30,2,0
6745,1.387759136408083,814,57,15,37,2,0
6746,3.5151185702636987,1151,94,16,34,3,1
6747,0.7984882233321269,1319,75,25,46,2,0
6748,2.075575468190212,584,48,17,30,2,1
6749,0.711242653654538,187,75,1,11,5,0
6750,4.301934834826768,597,46,18,33,2,1
6751,0.5030039683481884,1085,63,27,42,2,0
6752,4.108711980668548,157,38,2,15,3,0
6753,3.597429830740976,124,55,1,9,6,1
6754,0.9577601237794,643,48,20,33,2,0
6755,1.3876722066152922,1138,74,22,41,2,0
6756,0.5072239586703207,4330,98,81,94,2,0
6757,4.335971340923377,413,56,9,23,3,1
6758,4.105984598789603,694,47,22,35,2,1
6759,1.293596149728868,487,57,7,25,3,0
6760,0.6801083066529494,1142,52,37,49,2,0
6761,1.2138264776702519,476,81,5,19,3,0
6762,1.9369107419536746,792,70,14,31,3,0
6763,2.4804826058375675,3384,87,72,84,2,0
6764,3.0057119446309457,1208,68,27,43,2,1
6765,4.226511829845523,345,47,9,22,3,1
6766,0.5916216812122452,182,27,9,17,2,0
6767,2.1413525745109885,2869,85,60,77,2,0
6768,2.044894009060439,798,84,11,28,3,0
6769,2.0833841918420553,653,39,30,38,2,1
6770,1.0313409010137327,229,56,1,13,4,0
6771,1.1019794870174637,514,43,19,30,2,0
6772,1.2964531063648779,446,44,14,25,2,0
6773,3.943054381153053,1385,75,28,46,2,0
6774,0.8902050908837484,484,71,3,22,3,0
6775,1.3514882403237545,1001,51,33,44,2,0
6776,0.8611922934698559,898,43,40,42,2,0
6777,1.1529210954581712,1660,83,30,50,2,0
6778,3.1959956175992423,108,28,4,11,3,1
6779,0.8924742436968236,82,29,1,9,4,0
6780,3.9852112623362372,167,41,4,14,3,1
6781,2.32317910562463,699,54,17,36,2,0
6782,3.4748080541141464,225,92,1,9,7,0
6783,2.1395727745927684,1166,51,43,50,2,0
6784,3.798411735627255,992,51,30,45,2,1
6785,1.9968962829753711,2691,80,59,76,2,0
6786,1.6463296577653308,863,71,14,35,2,0
6787,3.8983708459586,499,46,15,30,2,0
6788,3.107159279300816,1426,96,17,40,2,0
6789,3.9073929893611705,504,45,15,29,2,1
6790,2.3590575084962215,597,49,17,30,2,0
6791,4.179443756972362,508,86,4,20,3,0
6792,3.7189732564597913,3175,86,66,80,2,0
6793,1.1700119523927413,245,38,7,18,3,0
6794,3.1500237052093185,287,27,19,25,2,0
6795,1.6976868816887332,196,32,6,20,3,0
6796,2.2939267408666786,762,63,16,32,2,0
6797,0.6755892284900047,668,59,15,33,2,0
6798,0.6219806063349682,271,73,2,15,4,0
6799,2.5598312985371776,659,38,31,37,2,0
6800,2.7211569699663163,574,40,22,33,2,0
6801,1.9595709006513262,1640,64,43,60,2,0
6802,2.707750433381244,384,31,19,28,2,0
6803,2.316710016288042,620,45,21,33,2,0
6804,0.8853636889089365,226,29,11,21,2,0
6805,2.0160294371977328,1968,70,45,63,2,0
6806,1.0408113489376598,2409,81,52,68,2,0
6807,4.064110768420845,274,70,3,14,4,1
6808,2.931702522210059,288,84,2,14,5,0
6809,2.2536514229615787,811,88,10,27,3,0
6810,1.736417047968128,2214,96,36,58,2,0
6811,2.810706156936213,403,55,10,22,3,0
6812,2.9675718408529286,616,40,26,37,2,0
6813,2.169831985893404,948,45,35,44,2,0
6814,2.2568513363911364,1742,77,34,57,2,0
6815,3.621678970510662,174,25,10,18,2,1
6816,4.107256050301696,264,81,1,11,5,0
6817,3.044721526168839,502,45,17,27,2,1
6818,1.6241370665864867,3145,100,54,74,2,0
6819,3.381336456642145,2275,83,44,63,2,1
6820,3.829694282515202,164,55,1,11,5,1
6821,3.9244091925178948,613,41,24,36,2,0
6822,3.759693447322691,194,58,3,13,4,0
6823,1.8499435709682372,270,52,3,17,3,0
6824,3.0572223295197003,3775,92,73,88,2,0
6825,2.5230600778393724,2628,77,62,74,2,0
6826,0.7581838958246596,848,84,10,31,3,0
6827,2.5401780956328435,781,85,9,29,3,0
6828,2.1810782945253666,801,57,20,37,2,0
6829,2.119520754738184,3515,96,63,83,2,0
6830,2.614415500901613,2922,96,48,72,2,1
6831,0.7295177089681455,361,46,8,22,3,0
6832,3.3690491041636306,2674,86,53,73,2,1
6833,2.947277874567153,4510,100,83,96,2,0
6834,1.400922891784393,1256,55,39,51,2,0
6835,2.162941284890777,124,25,6,15,3,0
6836,4.069360490253387,610,82,7,26,3,1
6837,1.005014093374946,1086,55,34,47,2,0
6838,1.1574322190323314,2688,87,51,72,2,0
6839,1.3268776523739967,1307,62,34,52,2,0
6840,3.179434996678057,674,57,13,32,2,0
6841,1.6167004070957827,217,38,4,19,3,0
6842,3.2201950651277893,752,69,15,31,2,1
6843,2.289837559230734,142,25,5,17,3,0
6844,4.36573415306151,244,35,8,20,3,1
6845,2.9785033569475696,1364,84,23,47,2,1
6846,2.775297044521923,599,78,9,21,3,0
6847,1.7098049448024732,3452,92,67,82,2,0
6848,3.652780354946041,483,70,7,23,3,1
6849,3.3750699429901343,2487,72,66,71,2,0
6850,3.196690299667684,366,33,18,27,2,0
6851,2.2544729573683475,100,40,1,9,5,0
6852,3.724579700164063,843,69,16,33,2,1
6853,1.899698004892052,1234,87,17,43,2,0
6854,0.8999575269586724,2484,78,52,70,2,0
6855,2.3932284196715177,214,31,10,20,2,0
6856,2.7366897927798473,1831,70,38,60,2,1
6857,1.2202072089338416,168,41,2,13,4,0
6858,2.4669647976797426,501,40,19,32,2,0
6859,0.6478627334583069,309,32,14,24,2,0
6860,0.9848621687712709,651,51,18,33,2,0
6861,1.607540946682263,231,52,4,15,3,0
6862,1.4682334763623532,377,40,13,26,2,0
6863,3.8410305134083327,407,30,25,29,2,0
6864,3.3730053812101723,3618,92,71,85,2,0
6865,0.8205037899472973,2250,81,44,65,2,0
6866,1.201330095800491,2006,77,40,59,2,0
6867,3.684254247116711,1427,55,49,54,2,1
6868,3.0262360365849426,999,80,16,36,2,1
6869,2.2493512547255103,933,82,15,33,3,0
6870,1.75210767540307,782,55,21,37,2,0
6871,3.780047801582309,3480,97,63,80,2,1
6872,2.7710925249313214,369,69,3,16,3,0
6873,4.120207927183543,771,57,21,35,2,1
6874,3.9954005277276208,1068,69,20,43,2,1
6875,4.26598296636394,628,40,26,38,2,1
6876,2.2885159326542968,415,33,21,29,2,1
6877,1.6753720969149382,208,40,4,18,3,0
6878,2.597120732815397,183,36,4,17,3,0
6879,2.4001169669774054,1122,92,15,35,3,0
6880,3.1743215370625273,885,62,21,39,2,1
6881,0.9620934712361202,257,48,5,16,3,0
6882,2.704194198263079,1223,83,21,40,2,0
6883,4.362323831693618,608,75,7,24,3,1
6884,4.166845454812723,1101,85,18,37,2,1
6885,3.3096034212304737,1849,96,29,54,2,0
6886,3.9274466316432424,874,50,27,40,2,1
6887,1.816961809070769,259,47,5,18,3,0
6888,3.9874593990091634,1937,100,26,57,2,0
6889,1.4682398265080319,271,28,17,23,2,0
6890,4.123918726723554,1079,75,17,42,2,1
6891,3.4604362650431915,32,26,1,6,11,0
6892,4.222418727913832,374,67,4,18,3,1
6893,1.5341628684116735,1188,59,32,48,2,0
6894,1.4845656095396693,3102,82,70,80,2,0
6895,0.9554757667309808,1301,56,41,51,2,0
6896,4.110057409643991,107,54,1,9,6,1
6897,2.0950020795004702,1923,64,55,63,2,0
6898,1.8919211204460673,406,48,12,23,3,0
6899,3.400455911558796,3478,98,58,82,2,0
6900,2.1974728546587037,1057,58,30,44,2,0
6901,0.6720792397503477,609,81,8,26,3,0
6902,2.380541885998325,1936,90,33,52,2,0
6903,1.856451079720364,347,56,8,20,3,0
6904,0.8069723431573963,455,40,16,28,2,0
6905,2.813851884752872,2920,96,50,70,2,0
6906,3.1834336571457724,684,56,16,31,2,1
6907,1.2680563608605229,215,60,1,13,4,0
6908,2.231415823343715,62,30,1,7,5,0
6909,1.4397317584480755,1148,63,26,46,2,0
6910,3.033075719487503,666,52,17,34,2,0
6911,2.2845629783003383,4063,94,78,91,2,0
6912,2.574439509169435,262,90,1,11,6,0
6913,2.5486496859789955,2574,79,57,72,2,0
6914,2.2177363677225475,1281,72,25,46,2,1
6915,2.9354832601395215,223,33,8,19,2,1
6916,2.211580311460944,867,96,6,27,3,0
6917,3.048856244561304,883,47,33,42,2,1
6918,3.457229780813865,598,46,19,35,2,0
6919,2.8381667805123745,2023,68,54,65,2,0
6920,3.3553628265160182,2322,71,62,69,2,0
6921,3.3757908304305864,606,38,27,37,2,0
6922,1.2847415852919655,762,40,36,39,2,0
6923,4.28302230679448,2017,97,30,55,2,0
6924,1.962335331440788,2725,100,46,62,2,0
6925,3.736248221488708,439,34,22,30,2,1
6926,2.4041150258235944,614,52,17,32,2,0
6927,1.1677968965259544,398,43,12,23,2,0
6928,1.4945861443987147,287,91,1,11,5,0
6929,1.0340153935649696,2647,78,60,74,2,0
6930,4.321468599758135,2775,79,63,77,2,1
6931,2.2084542299213874,2755,95,44,74,2,0
6932,0.8190235566586854,1082,56,30,48,2,0
6933,1.7995477070382786,583,50,16,31,2,0
6934,2.4689838525517764,132,25,6,15,2,0
6935,1.6633258547667875,156,27,4,17,3,0
6936,3.285738963690365,874,98,9,28,3,0
6937,1.039198204096453,239,51,3,16,3,0
6938,0.9364377417506615,560,34,32,33,2,0
6939,2.3745140907497846,647,67,12,30,3,0
6940,3.986391957404918,218,25,15,20,2,1
6941,3.6334624731915595,306,94,1,14,5,0
6942,0.7572726305487674,964,59,24,43,2,0
6943,0.5265851974077527,591,73,10,22,3,0
6944,1.804013827525667,202,49,5,13,3,0
6945,2.7293588254304857,257,32,10,23,2,0
6946,2.1618646758506035,1075,57,29,48,2,1
6947,3.2139944726256156,335,50,9,20,3,1
6948,2.670376331364723,1767,91,28,52,2,0
6949,0.8658083782225452,383,45,11,26,2,0
6950,0.7146571420989756,420,86,4,17,4,0
6951,3.053553119955142,1822,70,41,64,2,0
6952,1.9127904333039187,1257,94,18,37,2,0
6953,1.3854996942075917,3163,85,65,81,2,0
6954,0.6069659211982805,788,88,8,28,3,0
6955,2.5841533303975672,1269,93,19,38,2,0
6956,3.761575670643345,968,54,28,41,2,0
6957,2.1747124965260376,1595,68,36,56,2,0
6958,3.195219499205814,1015,74,17,39,2,0
6959,1.2982598520591977,2040,89,36,54,2,0
6960,4.094127044383633,185,31,8,17,2,0
6961,3.0209404138712497,75,28,2,11,4,0
6962,3.3479664898946773,603,44,22,33,2,1
6963,0.6588667748218318,220,30,9,20,2,0
6964,2.5392819570746106,1016,48,38,46,2,0
6965,3.7316749427086533,563,38,25,33,2,1
6966,2.9469736346732196,427,74,4,18,3,0
6967,2.7437296300827594,1005,90,16,33,3,0
6968,2.2768537768737844,4033,91,85,90,2,0
6969,4.263633708432408,820,71,12,34,2,0
6970,2.240942378689968,1515,92,22,47,2,0
6971,2.6114639248867926,341,41,8,23,3,0
6972,2.6742789676008294,1434,56,45,54,2,0
6973,3.6413708334089,2343,76,52,69,2,0
6974,4.136348900424307,1162,57,35,47,2,1
6975,2.080710933184557,2503,86,50,69,2,0
6976,3.4336079749029267,298,53,5,18,3,0
6977,2.76044384933222,364,61,4,22,3,0
6978,3.2493392619702153,1824,71,39,60,2,0
6979,1.2554000886599908,1358,63,34,50,2,0
6980,0.615681611321997,1239,76,23,41,2,0
6981,2.1737235542524904,215,36,8,16,3,0
6982,0.6987148861177768,2392,93,39,62,2,0
6983,3.8750195932575755,125,47,2,10,4,1
6984,4.1566053772932605,395,37,18,25,2,1
6985,1.5633554031737416,98,36,2,10,4,0
6986,3.7427544681199505,830,63,18,35,2,0
6987,1.049805942712084,93,29,1,10,4,0
6988,2.750540093978995,88,32,1,10,4,0
6989,2.800581940006706,458,34,23,32,2,0
6990,4.38346300339879,2683,74,71,73,2,0
6991,1.2121574171427807,1874,84,33,54,2,0
6992,1.8594838149183754,672,50,21,34,2,0
6993,0.6036089568162475,2588,89,48,69,2,0
6994,1.157948973500817,1551,74,31,51,2,0
6995,3.468005088826079,1208,66,28,46,2,1
6996,0.785703940230051,1350,61,36,50,2,0
6997,2.6241117073909437,466,41,18,28,2,0
6998,2.3506543898127297,3138,93,57,74,2,0
6999,4.317471293499246,3115,89,63,77,2,1
7000,1.173855458723866,462,85,4,16,4,0
7001,2.3629198101898075,1053,84,17,34,2,0
7002,1.9126867069786226,770,42,31,39,2,1
7003,4.305359722883263,1731,85,30,54,2,0
7004,2.851547453113533,1186,94,14,35,3,0
7005,3.2786679488450474,2842,93,53,69,2,0
7006,1.1183582300539414,232,83,1,11,5,0
7007,3.71812362443933,1589,81,27,51,2,1
7008,3.489873256404629,400,35,16,31,2,0
7009,2.9522727835263924,218,46,5,16,3,1
7010,2.303931250157886,526,94,4,22,3,0
7011,2.7324365256405914,819,76,12,30,3,0
7012,3.858728835726964,392,59,7,23,3,1
7013,2.921598496939942,2090,68,55,67,2,1
7014,3.373427605400128,387,48,10,24,3,1
7015,4.4460578438619685,236,26,15,22,2,1
7016,3.0089093583606488,708,83,10,24,3,0
7017,2.6622080199543814,1289,57,38,51,2,1
7018,0.5767787616759166,485,37,21,32,2,0
7019,3.3995498991423756,645,89,6,23,3,0
7020,3.9209443042556393,214,30,9,21,2,0
7021,2.0032872639063823,165,28,7,17,3,0
7022,1.6433645675205635,1417,77,28,50,2,0
7023,0.9248625384914528,723,47,24,38,2,0
7024,1.9785818768263077,1076,78,20,39,2,0
7025,3.2820829001486174,790,53,23,36,2,0
7026,3.4697637676312616,1590,65,39,55,2,1
7027,4.280159363041744,1674,59,54,58,2,0
7028,4.387303789461874,201,89,1,11,6,1
7029,3.059912327384895,3162,86,66,79,2,0
7030,1.721535612448593,210,60,1,12,4,0
7031,2.2676777305190865,371,35,16,27,2,1
7032,1.2005066692070039,661,44,23,37,2,0
7033,1.913166186109911,2030,74,48,62,2,0
7034,0.835896573856286,762,78,11,29,3,0
7035,1.9281662330921616,614,65,11,30,3,0
7036,1.0849952745105162,789,57,20,33,2,0
7037,3.4070886999205108,1062,73,22,41,2,0
7038,2.931793635351671,2180,74,52,66,2,1
7039,2.788500877116042,154,51,2,10,4,0
7040,1.7740523515864184,345,34,15,25,2,0
7041,0.6690079593947975,626,36,33,35,2,0
7042,0.853783586301184,3014,85,60,80,2,0
7043,0.5412884073333393,1151,54,38,48,2,0
7044,1.7957225692271805,609,37,30,36,2,0
7045,4.240793030834626,2138,98,34,62,2,1
7046,3.4868616177944673,1506,59,47,56,2,0
7047,2.1189382511478443,157,36,4,13,3,0
7048,1.906453613655986,901,84,14,28,3,0
7049,3.4556092962532334,125,47,1,11,4,0
7050,2.470716282304285,564,67,11,25,3,0
7051,0.6144077556230183,606,51,13,29,2,0
7052,2.353429802793304,1028,78,18,35,2,0
7053,3.764603870722894,918,54,27,43,2,0
7054,2.0471517465172164,966,56,26,42,2,0
7055,0.9844410173533351,292,84,1,13,4,0
7056,1.5787311735101142,1848,70,47,60,2,0
7057,2.732635011873895,489,45,16,27,2,0
7058,1.0244458069077078,217,81,1,12,5,0
7059,1.9268047102635886,128,28,6,14,3,0
7060,1.325478774115442,1437,77,25,48,2,0
7061,0.9615286314677731,2683,94,46,69,2,0
7062,2.979970400839533,436,91,3,16,4,0
7063,0.858422249964319,714,43,25,40,2,0
7064,2.905080304536181,1247,81,21,43,2,0
7065,2.9637675181659917,2146,83,41,64,2,1
7066,1.6036411885592825,1170,65,24,45,2,0
7067,4.082779149584326,691,70,11,27,3,0
7068,2.4217667552270417,106,40,1,10,5,0
7069,2.8858679478379905,339,39,11,24,2,0
7070,3.6838977943456515,1296,52,47,51,2,1
7071,1.2499038914790574,3243,95,56,79,2,0
7072,4.126532339339889,374,44,9,27,2,1
7073,3.0335972743371187,1107,79,18,37,2,0
7074,2.433746334300582,286,43,4,21,3,0
7075,3.9980910234717992,1850,71,42,61,2,1
7076,1.0219192750778863,1095,71,21,39,2,0
7077,2.0372029139994265,204,33,7,18,3,0
7078,0.9726892937230827,384,31,19,28,2,0
7079,3.4034007688156014,1606,97,23,43,2,0
7080,3.083858071912215,2048,92,33,56,2,0
7081,3.6671825900705297,494,44,17,30,2,1
7082,3.706490746908159,1224,53,41,50,2,1
7083,1.920239514149244,793,60,17,36,2,0
7084,4.373824089784534,1208,88,21,39,2,1
7085,4.185230781164204,894,48,31,44,2,1
7086,2.694170072895904,915,100,8,28,3,0
7087,3.8195321864894756,658,46,22,34,2,1
7088,2.676780195191999,3664,88,77,87,2,0
7089,3.2543102927270473,1999,71,45,63,2,1
7090,3.7027676786267665,2364,75,56,70,2,0
7091,1.5324263604792048,2565,100,35,64,2,0
7092,3.170491034625734,1004,58,24,41,2,0
7093,0.8616334218423112,1680,70,40,55,2,0
7094,2.1286185066971286,370,60,7,22,3,0
7095,2.7371079046251494,148,31,5,16,3,0
7096,2.694877781979346,677,51,17,35,2,1
7097,3.588463009181199,155,29,6,16,3,0
7098,4.146382018602563,379,62,6,21,3,1
7099,3.320492100800825,1740,77,35,56,2,0
7100,3.1050783571248726,1749,64,45,60,2,0
7101,3.0351320571961726,2789,99,42,68,2,0
7102,3.835125220977961,1727,83,32,55,2,1
7103,1.9196823021117253,221,39,6,16,3,0
7104,1.9449125527806896,2585,100,41,64,2,0
7105,4.2154748945667935,1151,54,33,48,2,1
7106,4.477573293764,120,45,1,12,4,1
7107,2.348277842619629,2462,78,51,72,2,0
7108,0.6001119574437732,348,54,6,20,3,0
7109,1.9968396038087972,1056,67,24,46,2,0
7110,1.9789083368150626,1326,86,20,41,2,0
7111,2.3106701486334438,1556,90,25,43,2,0
7112,4.4715546724525606,134,62,1,12,7,0
7113,0.9037320259294903,1385,75,25,46,2,0
7114,1.9449072530303604,1437,89,21,45,2,0
7115,3.215848793354943,1022,77,18,36,2,1
7116,4.024299397030948,3308,92,64,79,2,0
7117,1.5223708556041098,1055,52,34,47,2,0
7118,2.393704683868395,711,40,32,39,2,0
7119,3.7457535065553254,140,25,5,17,3,1
7120,3.948294716020074,370,86,3,15,4,0
7121,2.0585400833026215,1600,88,26,48,2,0
